Season,Player ID,Name,First Name,Last Name,Position,Shirt Number,Position Info,Current Team,Team Abbreviation,Dispossessed,Age,Nationality,Rank
2017/18,281624.0,Olivier Giroud,Olivier,Giroud,F,9.0,Centre Striker,n/a,n/a,14.0,37 years 328 days,France,203.0
2017/18,362144.0,Kelechi Iheanacho,Kelechi,Iheanacho,F,9.0,Centre Striker,n/a,n/a,14.0,27 years 325 days,Nigeria,203.0
2017/18,344429.0,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,M,98.0,Centre/Right Wing Back,n/a,n/a,14.0,26 years 360 days,England,203.0
2017/18,322917.0,Alfie Mawson,Alfie,Mawson,D,20.0,Centre Central Defender,Swansea City,SWA,14.0,30 years 217 days,England,203.0
2017/18,163393.0,Luciano Narsingh,Luciano,Narsingh,F,7.0,Left/Right Winger,Swansea City,SWA,14.0,33 years 345 days,Netherlands,203.0
2017/18,30533.0,Trent Alexander-Arnold,Trent,Alexander-Arnold,D,n/a,Right Full Back,Liverpool,LIV,13.0,25 years 321 days,England,210.0
2017/18,6727.0,Marouane Fellaini,Marouane,Fellaini,M,27.0,Centre Attacking Midfielder,n/a,n/a,13.0,36 years 275 days,Belgium,210.0
2017/18,320599.0,Kiko Femenía,Kiko,Femenía,D,17.0,Right Wing Back,Watford,WAT,13.0,33 years 203 days,Spain,210.0
2017/18,41538.0,Joe Gomez,Joe,Gomez,D,2.0,Left/Centre/Right Central Defender,Liverpool,LIV,13.0,27 years 92 days,England,210.0
2017/18,163251.0,Georges-Kévin Nkoudou,Georges-Kévin,Nkoudou,M,7.0,Left/Right Winger,n/a,n/a,13.0,29 years 192 days,Cameroon,210.0
2017/18,264366.0,Andrew Surman,Andrew,Surman,M,16.0,Centre Central Midfielder,n/a,n/a,13.0,38 years 3 days,England,210.0
2017/18,11259.0,Jamie Vardy,Jamie,Vardy,F,9.0,Centre Striker,Leicester City,LEI,13.0,37 years 225 days,England,210.0
2017/18,337562.0,Victor Wanyama,Victor,Wanyama,M,2.0,Centre Defensive Midfielder,n/a,n/a,13.0,33 years 59 days,Kenya,210.0
2017/18,345007.0,James Ward-Prowse,James,Ward-Prowse,M,8.0,Central Midfielder,n/a,n/a,13.0,29 years 296 days,England,210.0
2017/18,44033.0,Pablo Zabaleta,Pablo,Zabaleta,D,5.0,Right Full Back,n/a,n/a,13.0,39 years 220 days,Argentina,210.0
2017/18,345706.0,Pierre-Emerick Aubameyang,Pierre-Emerick,Aubameyang,F,10.0,Striker,n/a,n/a,12.0,35 years 66 days,Gabon,220.0
2017/18,355783.0,Jordan Henderson,Jordan,Henderson,M,6.0,Midfielder,n/a,n/a,12.0,34 years 67 days,England,220.0
2017/18,50135.0,Andy Robertson,Andy,Robertson,D,26.0,Left Full Back,Liverpool,LIV,12.0,30 years 165 days,Scotland,220.0
2017/18,129435.0,Diafra Sakho,Diafra,Sakho,F,25.0,Centre Striker,n/a,n/a,12.0,34 years 243 days,Senegal,220.0
2017/18,154249.0,Bakary Sako,Bakary,Sako,M,26.0,Left/Right Winger,n/a,n/a,12.0,36 years 119 days,Mali,220.0
2017/18,90688.0,Ezequiel Schelotto,Ezequiel,Schelotto,D,21.0,Defender,n/a,n/a,12.0,35 years 92 days,Argentina,220.0
2017/18,258394.0,Morgan Schneiderlin,Morgan,Schneiderlin,M,6.0,Centre Defensive Midfielder,n/a,n/a,12.0,34 years 289 days,France,220.0
2017/18,356779.0,Islam Slimani,Islam,Slimani,F,13.0,Forward,n/a,n/a,12.0,36 years 66 days,Algeria,220.0
2017/18,361060.0,Cenk Tosun,Cenk,Tosun,F,23.0,Centre Striker,n/a,n/a,12.0,33 years 77 days,Turkey,220.0
2017/18,168961.0,Leonardo Ulloa,Leonardo,Ulloa,F,9.0,Centre Striker,n/a,n/a,12.0,38 years 28 days,Argentina,220.0
2017/18,323820.0,Nikola Vlasic,Nikola,Vlasic,M,16.0,Centre Attacking Midfielder,n/a,n/a,12.0,26 years 324 days,Croatia,220.0
2017/18,180097.0,Gaëtan Bong,Gaëtan,Bong,D,6.0,Left Full Back,n/a,n/a,11.0,36 years 120 days,Cameroon,231.0
2017/18,319847.0,Geoff Cameron,Geoff,Cameron,D,20.0,Defender,n/a,n/a,11.0,39 years 43 days,United States,231.0
2017/18,277018.0,Sam Field,Sam,Field,M,8.0,Centre Central Midfielder,n/a,n/a,11.0,26 years 107 days,England,231.0
2017/18,361887.0,Scott Malone,Scott,Malone,D,33.0,Left Full Back,n/a,n/a,11.0,33 years 151 days,England,231.0
2017/18,356123.0,Javier Manquillo,Javier,Manquillo,D,22.0,Right Full Back,n/a,n/a,11.0,30 years 110 days,Spain,231.0
2017/18,362433.0,Oriol Romeu,Oriol,Romeu,M,14.0,Centre Defensive Midfielder,Southampton,SOU,11.0,32 years 334 days,Spain,231.0
2017/18,355662.0,Danny Simpson,Danny,Simpson,D,n/a,Defender,n/a,n/a,11.0,37 years 232 days,England,231.0
2017/18,163694.0,Daniel Sturridge,Daniel,Sturridge,F,19.0,Centre Striker,n/a,n/a,11.0,34 years 357 days,England,231.0
2017/18,4600.0,Leighton Baines,Leighton,Baines,D,3.0,Left Full Back,n/a,n/a,10.0,39 years 256 days,England,239.0
2017/18,288846.0,Saido Berahino,Saido,Berahino,F,24.0,Centre Striker,n/a,n/a,10.0,31 years 19 days,Burundi,239.0
2017/18,327316.0,Andy Carroll,Andy,Carroll,F,9.0,Centre Striker,n/a,n/a,10.0,35 years 230 days,England,239.0
2017/18,160457.0,Fabian Delph,Fabian,Delph,M,8.0,Left/Centre Central Midfielder,n/a,n/a,10.0,34 years 276 days,England,239.0
2017/18,10045.0,Simon Francis,Simon,Francis,D,2.0,Centre/Right Central Defender,n/a,n/a,10.0,39 years 189 days,England,239.0
2017/18,311979.0,Christian Fuchs,Christian,Fuchs,D,22.0,Left Full Back,n/a,n/a,10.0,38 years 138 days,Austria,239.0
2017/18,177697.0,Adam Lallana,Adam,Lallana,M,10.0,Left/Centre Attacking Midfielder,n/a,n/a,10.0,36 years 105 days,England,239.0
2017/18,335850.0,Matthew Lowton,Matthew,Lowton,D,38.0,Right Full Back,n/a,n/a,10.0,35 years 75 days,England,239.0
2017/18,43231.0,Scott McTominay,Scott,McTominay,M,39.0,Centre Attacking Midfielder,n/a,n/a,10.0,27 years 259 days,Scotland,239.0
2017/18,340986.0,Lucas Moura,Lucas,Rodrigues Moura da Silva,F,n/a,Winger,n/a,n/a,10.0,32 years 10 days,Brazil,239.0
2017/18,128164.0,Joel Ward,Joel,Ward,D,n/a,Defender,n/a,n/a,10.0,34 years 299 days,England,239.0
2017/18,48514.0,Danny Williams,Danny,Williams,M,19.0,Centre Defensive Midfielder,Huddersfield Town,HUD,10.0,35 years 168 days,United States,239.0
2017/18,339467.0,Marvin Zeegelaar,Marvin,Zeegelaar,D,8.0,Left Full Back,n/a,n/a,10.0,34 years 11 days,Netherlands,239.0
2017/18,335366.0,Phil Bardsley,Phil,Bardsley,D,27.0,Right Full Back,Burnley,BUR,9.0,39 years 56 days,Scotland,252.0
2017/18,359639.0,Michy Batshuayi,Michy,Batshuayi,F,44.0,Left/Centre Striker,Chelsea,CHE,9.0,30 years 326 days,Belgium,252.0
2017/18,181809.0,Moritz Bauer,Moritz,Bauer,D,2.0,Right Full Back,n/a,n/a,9.0,32 years 211 days,Austria,252.0
2017/18,284325.0,Daryl Janmaat,Daryl,Janmaat,D,53.0,Right Full Back,n/a,n/a,9.0,35 years 32 days,Netherlands,252.0
2017/18,338608.0,Cuco Martina,Cuco,Martina,D,15.0,Defender,n/a,n/a,9.0,34 years 333 days,Curacao,252.0
2017/18,320508.0,Tommy Smith,Tommy,Smith,D,2.0,Right Full Back,Huddersfield Town,HUD,9.0,32 years 131 days,England,252.0
2017/18,362215.0,Alexander Sørloth,Alexander,Sørloth,F,9.0,Centre Striker,n/a,n/a,9.0,28 years 262 days,Norway,252.0
2017/18,340927.0,Harry Winks,Harry,Winks,M,8.0,Centre Central Midfielder,n/a,n/a,9.0,28 years 203 days,England,252.0
2017/18,313297.0,Maya Yoshida,Maya,Yoshida,D,22.0,Centre Central Defender,n/a,n/a,9.0,35 years 365 days,Japan,252.0
2017/18,348195.0,Harry Arter,Harry,Arter,M,n/a,Midfielder,n/a,n/a,8.0,34 years 239 days,Ireland,261.0
2017/18,336892.0,Craig Dawson,Craig,Dawson,D,15.0,Centre Central Defender,West Bromwich Albion,WBA,8.0,34 years 109 days,England,261.0
2017/18,13742.0,Lewis Dunk,Lewis,Dunk,D,30.0,Defender,Brighton & Hove Albion,BHA,8.0,32 years 276 days,England,261.0
2017/18,163773.0,Mohamed Elneny,Mohamed Naser,Elsayed Elneny,M,15.0,Centre Defensive Midfielder,n/a,n/a,8.0,32 years 43 days,Egypt,261.0
2017/18,325180.0,Ahmed Hegazy,Ahmed El Sayed Ali El Sayed,Hegazy,D,26.0,Centre Central Defender,n/a,n/a,8.0,33 years 211 days,Egypt,261.0
2017/18,162028.0,Beram Kayal,Beram,Kayal,M,21.0,Centre Defensive Midfielder,n/a,n/a,8.0,36 years 113 days,Israel,261.0
2017/18,180889.0,Ki Sung-Yeung,Sung-Yeung,Ki,M,10.0,Centre Central Midfielder,Swansea City,SWA,8.0,35 years 212 days,South Korea,261.0
2017/18,31757.0,Jamaal Lascelles,Jamaal,Lascelles,D,6.0,Centre Central Defender,Newcastle United,NEW,8.0,30 years 286 days,England,261.0
2017/18,171328.0,Chris Löwe,Chris,Löwe,D,15.0,Left Full Back,Huddersfield Town,HUD,8.0,35 years 129 days,Germany,261.0
2017/18,11241.0,Wes Morgan,Wes,Morgan,D,5.0,Centre Central Defender,n/a,n/a,8.0,40 years 215 days,Jamaica,261.0
2017/18,277658.0,Danny Rose,Danny,Rose,D,3.0,Left Full Back,n/a,n/a,8.0,34 years 52 days,England,261.0
2017/18,10195.0,Bruno,Bruno,Saltor Grau,D,2.0,Right Full Back,n/a,n/a,8.0,43 years 327 days,Spain,261.0
2017/18,292304.0,Nordin Amrabat,Nordin,Amrabat,F,5.0,Forward,n/a,n/a,7.0,37 years 145 days,Morocco,273.0
2017/18,341459.0,César Azpilicueta,César,Azpilicueta,D,3.0,Right Full Back,n/a,n/a,7.0,34 years 361 days,Spain,273.0
2017/18,160732.0,Philip Billing,Philip,Billing,M,29.0,Centre Defensive Midfielder,n/a,n/a,7.0,28 years 73 days,Denmark,273.0
2017/18,277654.0,Isaiah Brown,Isaiah,Brown,M,20.0,Centre Central Midfielder,n/a,n/a,7.0,27 years 229 days,England,273.0
2017/18,344449.0,Steve Cook,Steve,Cook,D,5.0,Central Defender,n/a,n/a,7.0,33 years 126 days,England,273.0
2017/18,261981.0,Steven Defour,Steven,Defour,M,88.0,Centre Central Midfielder,n/a,n/a,7.0,36 years 130 days,Belgium,273.0
2017/18,281578.0,Gerard Deulofeu,Gerard,Deulofeu,F,10.0,Left Winger,n/a,n/a,7.0,30 years 163 days,Spain,273.0
2017/18,313317.0,Manolo Gabbiadini,Manolo,Gabbiadini,F,23.0,Centre Striker,n/a,n/a,7.0,32 years 271 days,Italy,273.0
2017/18,346989.0,Vicente Iborra,Vicente,Iborra,M,8.0,Midfielder,n/a,n/a,7.0,36 years 220 days,Spain,273.0
2017/18,162276.0,Eliaquim Mangala,Eliaquim,Mangala,D,4.0,Centre Central Defender,n/a,n/a,7.0,33 years 192 days,France,273.0
2017/18,361726.0,Oliver McBurnie,Oliver,McBurnie,F,16.0,Centre Striker,n/a,n/a,7.0,28 years 80 days,Scotland,273.0
2017/18,6161.0,Wayne Routledge,Wayne,Routledge,M,15.0,Right Winger,Swansea City,SWA,7.0,39 years 229 days,England,273.0
2017/18,314846.0,James Tarkowski,James,Tarkowski,D,6.0,Centre Central Defender,Burnley,BUR,7.0,31 years 278 days,England,273.0
2017/18,335248.0,Rolando Aarons,Rolando,Aarons,M,20.0,Left/Right Winger,n/a,n/a,6.0,28 years 281 days,Jamaica,286.0
2017/18,187388.0,Nathan Aké,Nathan,Aké,D,6.0,Left/Centre Central Defender,n/a,n/a,6.0,29 years 187 days,Netherlands,286.0
2017/18,360824.0,Calum Chambers,Calum,Chambers,D,12.0,Defender,n/a,n/a,6.0,29 years 216 days,England,286.0
2017/18,110232.0,Jonny Evans,Jonny,Evans,D,35.0,Centre Central Defender,West Bromwich Albion,WBA,6.0,36 years 233 days,Northern Ireland,286.0
2017/18,304775.0,Edimilson Fernandes,Edimilson,Fernandes,M,11.0,Centre Central Midfielder,n/a,n/a,6.0,28 years 130 days,Switzerland,286.0
2017/18,267496.0,Timothy Fosu-Mensah,Timothy,Fosu-Mensah,D,24.0,Left/Centre/Right Central Defender,n/a,n/a,6.0,26 years 234 days,Netherlands,286.0
2017/18,346845.0,Rob Holding,Rob,Holding,D,4.0,Centre Central Defender,n/a,n/a,6.0,28 years 338 days,England,286.0
2017/18,336747.0,Danny Ings,Danny,Ings,F,n/a,Striker,n/a,n/a,6.0,32 years 31 days,England,286.0
2017/18,20168.0,Glen Johnson,Glen,Johnson,D,8.0,Left/Right Full Back,n/a,n/a,6.0,40 years,England,286.0
2017/18,268846.0,Jonjoe Kenny,Jonjoe,Kenny,D,16.0,Right Full Back,n/a,n/a,6.0,27 years 161 days,England,286.0
2017/18,94284.0,Joe Lolley,Joe,Lolley,F,23.0,Left/Right Winger,n/a,n/a,6.0,31 years 364 days,England,286.0
2017/18,343697.0,Benjamin Mendy,Benjamin,Mendy,D,5.0,Left Full Back,n/a,n/a,6.0,30 years 37 days,France,286.0
2017/18,163201.0,Nacho Monreal,Ignacio,Monreal Eraso,D,20.0,Left Full Back,n/a,n/a,6.0,38 years 179 days,Spain,286.0
2017/18,340730.0,Sandro Ramírez,Sandro,Ramírez,F,19.0,Striker,n/a,n/a,6.0,29 years 45 days,Spain,286.0
2017/18,291870.0,Josh Sims,Josh,Sims,M,20.0,Left/Right Winger,n/a,n/a,6.0,27 years 148 days,England,286.0
2017/18,363000.0,Kieran Trippier,Kieran,Trippier,D,n/a,Right Full Back,n/a,n/a,6.0,33 years 339 days,England,286.0
2017/18,326457.0,Jan Vertonghen,Jan,Vertonghen,D,14.0,Centre Central Defender,n/a,n/a,6.0,37 years 121 days,Belgium,286.0
2017/18,362816.0,Aaron Wan-Bissaka,Aaron,Wan-Bissaka,D,29.0,Right Full Back,n/a,n/a,6.0,26 years 271 days,England,286.0
2017/18,281237.0,Stephen Ward,Stephen,Ward,D,3.0,Left Full Back,n/a,n/a,6.0,39 years 3 days,Ireland,286.0
2017/18,138635.0,Claudio Yacob,Claudio,Yacob,M,24.0,Centre Defensive Midfielder,West Bromwich Albion,WBA,6.0,37 years 36 days,Argentina,286.0
2017/18,166766.0,Charlie Adam,Charlie,Adam,M,n/a,Centre Central Midfielder,Stoke City,STK,5.0,38 years 257 days,Scotland,306.0
2017/18,313922.0,Benik Afobe,Benik,Afobe,F,7.0,Centre Striker,n/a,n/a,5.0,31 years 193 days,DR Congo,306.0
2017/18,18272.0,Eric Bailly,Eric,Bailly,D,4.0,Centre Central Defender,n/a,n/a,5.0,30 years 133 days,Cote D’Ivoire,306.0
2017/18,94513.0,Patrice Evra,Patrice,Evra,D,27.0,Left Full Back,n/a,n/a,5.0,43 years 100 days,France,306.0
2017/18,357848.0,Florent Hadërgjonaj,Florent,Hadërgjonaj,D,94.0,Right Full Back,n/a,n/a,5.0,30 years 23 days,Kosovo,306.0
2017/18,337815.0,Wesley Hoedt,Wesley,Hoedt,D,4.0,Centre Central Defender,n/a,n/a,5.0,30 years 170 days,Netherlands,306.0
2017/18,280528.0,Matty James,Matty,James,M,6.0,Centre Central Midfielder,n/a,n/a,5.0,33 years 32 days,England,306.0
2017/18,359129.0,Terence Kongolo,Terence,Kongolo,D,15.0,Central Defender,n/a,n/a,5.0,30 years 191 days,Netherlands,306.0
2017/18,43049.0,Joël Matip,Joël,Matip,D,32.0,Centre Central Defender,n/a,n/a,5.0,33 years 15 days,Cameroon,306.0
2017/18,313729.0,Kasey Palmer,Kasey,Palmer,M,45.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,5.0,27 years 288 days,Jamaica,306.0
2017/18,23381.0,Jack Stephens,Jack,Stephens,D,n/a,Defender,n/a,n/a,5.0,30 years 209 days,England,306.0
2017/18,31291.0,John Stones,John,Stones,D,5.0,Centre Central Defender,Manchester City,MCI,5.0,30 years 87 days,England,306.0
2017/18,256350.0,Mike van der Hoorn,Mike,van der Hoorn,D,6.0,Centre Central Defender,n/a,n/a,5.0,31 years 313 days,Netherlands,306.0
2017/18,92622.0,Virgil van Dijk,Virgil,van Dijk,D,4.0,Centre Central Defender,Liverpool,LIV,5.0,33 years 46 days,Netherlands,306.0
2017/18,187645.0,Kyle Walker-Peters,Kyle,Walker-Peters,D,2.0,Right Full Back,n/a,n/a,5.0,27 years 132 days,England,306.0
2017/18,336080.0,Ashley Westwood,Ashley,Westwood,M,8.0,Centre Central Midfielder,n/a,n/a,5.0,34 years 144 days,England,306.0
2017/18,342774.0,Daniel Amartey,Daniel,Amartey,D,12.0,Centre Central Defender,n/a,n/a,4.0,29 years 246 days,Ghana,322.0
2017/18,326908.0,Nacer Chadli,Nacer,Chadli,M,89.0,Left/Centre/Right Attacking Midfielder,West Bromwich Albion,WBA,4.0,35 years 21 days,Belgium,322.0
2017/18,360825.0,Nathaniel Chalobah,Nathaniel,Chalobah,D,n/a,Defender,n/a,n/a,4.0,29 years 255 days,England,322.0
2017/18,162295.0,Danilo,Danilo Luiz,da Silva,D,6.0,Right Full Back,n/a,n/a,4.0,33 years 39 days,Brazil,322.0
2017/18,325640.0,Federico Fernández,Federico,Fernández,D,2.0,Centre Central Defender,n/a,n/a,4.0,35 years 184 days,Argentina,322.0
2017/18,300740.0,Phil Jagielka,Phil,Jagielka,D,6.0,Centre Central Defender,n/a,n/a,4.0,42 years 6 days,England,322.0
2017/18,170758.0,Laurent Koscielny,Laurent,Koscielny,D,6.0,Centre Central Defender,n/a,n/a,4.0,38 years 348 days,France,322.0
2017/18,343358.0,Florian Lejeune,Florian,Lejeune,D,24.0,Central Defender,n/a,n/a,4.0,33 years 95 days,France,322.0
2017/18,343555.0,Ademola Lookman,Ademola,Lookman,F,11.0,Left/Right Winger,n/a,n/a,4.0,26 years 308 days,Nigeria,322.0
2017/18,350242.0,Roque Mesa,Roque,Mesa,M,15.0,Centre Central Midfielder,n/a,n/a,4.0,35 years 77 days,Spain,322.0
2017/18,336374.0,David Luiz,David Luiz,Moreira Marinho,D,23.0,Centre Central Defender,n/a,n/a,4.0,37 years 123 days,Brazil,322.0
2017/18,160330.0,Alberto Moreno,Alberto,Moreno,D,18.0,Left Full Back,n/a,n/a,4.0,32 years 49 days,Spain,322.0
2017/18,289743.0,Shkodran Mustafi,Shkodran,Mustafi,D,5.0,Centre Central Defender,n/a,n/a,4.0,32 years 128 days,Germany,322.0
2017/18,322089.0,Angelo Ogbonna,Angelo,Ogbonna,D,n/a,Central Defender,n/a,n/a,4.0,36 years 92 days,Italy,322.0
2017/18,362847.0,Jairo Riedewald,Jairo,Riedewald,M,4.0,Centre Defensive Midfielder,n/a,n/a,4.0,27 years 349 days,Netherlands,322.0
2017/18,315859.0,Mamadou Sakho,Mamadou,Sakho,D,75.0,Centre Central Defender,n/a,n/a,4.0,34 years 192 days,France,322.0
2017/18,14011.0,Luke Shaw,Luke,Shaw,D,23.0,Left Full Back,Manchester United,MUN,4.0,29 years 42 days,England,322.0
2017/18,171555.0,Konstantinos Stafylidis,Konstantinos,Stafylidis,D,5.0,Left Full Back,Stoke City,STK,4.0,30 years 265 days,Greece,322.0
2017/18,99561.0,Ibrahim Afellay,Ibrahim,Afellay,M,17.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,3.0,38 years 143 days,Netherlands,340.0
2017/18,359465.0,Ross Barkley,Ross,Barkley,M,6.0,Centre Central Midfielder,Chelsea,CHE,3.0,30 years 262 days,England,340.0
2017/18,341543.0,Daley Blind,Daley,Blind,D,17.0,Left Full Back,n/a,n/a,3.0,34 years 167 days,Netherlands,340.0
2017/18,6157.0,Leon Britton,Leon,Britton,M,7.0,Centre Central Midfielder,Swansea City,SWA,3.0,41 years 342 days,England,340.0
2017/18,288155.0,Gary Cahill,Gary,Cahill,D,24.0,Centre Central Defender,n/a,n/a,3.0,38 years 248 days,England,340.0
2017/18,362698.0,Tyrese Campbell,Tyrese,Campbell,F,n/a,Centre Striker,n/a,n/a,3.0,24 years 239 days,England,340.0
2017/18,357711.0,Mason Holgate,Mason,Holgate,D,5.0,Defender,n/a,n/a,3.0,27 years 306 days,England,340.0
2017/18,30562.0,Christian Kabasele,Christian,Kabasele,D,27.0,Centre Central Defender,n/a,n/a,3.0,33 years 181 days,Belgium,340.0
2017/18,48260.0,Michael Keane,Michael,Keane,D,5.0,Centre Central Defender,Everton,EVE,3.0,31 years 225 days,England,340.0
2017/18,277791.0,Andy King,Andy,King,M,10.0,Centre Central Midfielder,Swansea City,SWA,3.0,35 years 299 days,Wales,340.0
2017/18,267759.0,Lee Chung-Yong,Chung-Yong,Lee,M,72.0,Midfielder,n/a,n/a,3.0,36 years 52 days,South Korea,340.0
2017/18,296173.0,Fernando Llorente,Fernando,Llorente,F,12.0,Centre Striker,n/a,n/a,3.0,39 years 179 days,Spain,340.0
2017/18,318639.0,Chancel Mbemba,Chancel,Mbemba,D,99.0,Centre Central Defender,n/a,n/a,3.0,30 years 15 days,DR Congo,340.0
2017/18,319809.0,Ben Mee,Ben,Mee,D,16.0,Centre Central Defender,Burnley,BUR,3.0,34 years 337 days,England,340.0
2017/18,134603.0,Kevin Mirallas,Kevin,Mirallas,F,11.0,Left/Right Winger,n/a,n/a,3.0,36 years 323 days,Belgium,340.0
2017/18,354653.0,Aleksandar Mitrovic,Aleksandar,Mitrovic,F,9.0,Forward,n/a,n/a,3.0,29 years 342 days,Serbia,340.0
2017/18,329286.0,Charly Musonda,Charly,Musonda,M,21.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,3.0,27 years 313 days,Belgium,340.0
2017/18,268500.0,Winston Reid,Winston,Reid,D,23.0,Centre Central Defender,n/a,n/a,3.0,36 years 51 days,New Zealand,340.0
2017/18,348051.0,Davinson Sánchez,Davinson,Sánchez,D,6.0,Centre Central Defender,n/a,n/a,3.0,28 years 72 days,Colombia,340.0
2017/18,359468.0,Charlie Taylor,Charlie,Taylor,D,21.0,Left Full Back,Burnley,BUR,3.0,30 years 340 days,England,340.0
2017/18,180235.0,Nahki Wells,Nahki,Wells,F,21.0,Centre Striker,n/a,n/a,3.0,34 years 83 days,Bermuda,340.0
2017/18,291946.0,Muhamed Besic,Muhamed,Besic,M,5.0,Midfielder,n/a,n/a,2.0,31 years 348 days,Bosnia & Herzegovina,361.0
2017/18,4242.0,Michael Carrick,Michael,Carrick,M,16.0,Centre Central Midfielder,n/a,n/a,2.0,43 years 26 days,England,361.0
2017/18,258829.0,Guido Carrillo,Guido,Carrillo,F,7.0,Centre Striker,n/a,n/a,2.0,33 years 90 days,Argentina,361.0
2017/18,322764.0,Hamza Choudhury,Hamza,Choudhury,M,4.0,Central Midfielder,Leicester City,LEI,2.0,26 years 327 days,England,361.0
2017/18,349855.0,Ciaran Clark,Ciaran,Clark,D,26.0,Centre Central Defender,n/a,n/a,2.0,34 years 332 days,Ireland,361.0
2017/18,27098.0,Nathaniel Clyne,Nathaniel,Clyne,D,17.0,Right Full Back,n/a,n/a,2.0,33 years 140 days,England,361.0
2017/18,187933.0,Francis Coquelin,Francis,Coquelin,M,19.0,Centre Defensive Midfielder,n/a,n/a,2.0,33 years 102 days,France,361.0
2017/18,288590.0,Scott Dann,Scott,Dann,D,6.0,Centre Central Defender,n/a,n/a,2.0,37 years 191 days,England,361.0
2017/18,279895.0,Matteo Darmian,Matteo,Darmian,D,36.0,Left/Right Full Back,n/a,n/a,2.0,34 years 265 days,Italy,361.0
2017/18,256796.0,Brahim Díaz,Brahim,Díaz,F,21.0,Left/Centre Winger,n/a,n/a,2.0,25 years 20 days,Morocco,361.0
2017/18,289237.0,Aleksandar Dragovic,Aleksandar,Dragovic,D,15.0,Defender,n/a,n/a,2.0,33 years 170 days,Austria,361.0
2017/18,291459.0,Danny Drinkwater,Danny,Drinkwater,M,15.0,Midfielder,n/a,n/a,2.0,34 years 171 days,England,361.0
2017/18,340756.0,Shane Duffy,Shane,Duffy,D,4.0,Centre Central Defender,Brighton & Hove Albion,BHA,2.0,32 years 235 days,Ireland,361.0
2017/18,176689.0,Paul Dummett,Paul,Dummett,D,n/a,Defender,n/a,n/a,2.0,32 years 332 days,Wales,361.0
2017/18,337204.0,Jordan Hugill,Jordan,Hugill,F,10.0,Centre Striker,n/a,n/a,2.0,32 years 80 days,England,361.0
2017/18,126029.0,Zlatan Ibrahimovic,Zlatan,Ibrahimovic,F,11.0,Centre Striker,n/a,n/a,2.0,42 years 325 days,Sweden,361.0
2017/18,135939.0,Ragnar Klavan,Ragnar,Klavan,D,15.0,Left/Centre Central Defender,n/a,n/a,2.0,38 years 298 days,Estonia,361.0
2017/18,262223.0,Vincent Kompany,Vincent,Kompany,D,4.0,Defender,n/a,n/a,2.0,38 years 135 days,Belgium,361.0
2017/18,115678.0,Bojan,Bojan,Krkíc Pérez,F,15.0,Left/Centre/Right Second Striker,n/a,n/a,2.0,33 years 361 days,Spain,361.0
2017/18,44159.0,Victor Lindelöf,Victor,Lindelöf,D,n/a,Centre Central Defender,Manchester United,MUN,2.0,30 years 37 days,Sweden,361.0
2017/18,335966.0,Kevin Long,Kevin,Long,D,26.0,Centre Central Defender,n/a,n/a,2.0,34 years 5 days,Ireland,361.0
2017/18,339647.0,Adrian Mariappa,Adrian,Mariappa,D,5.0,Centre Central Defender,n/a,n/a,2.0,37 years 325 days,Jamaica,361.0
2017/18,138388.0,Sam McQueen,Sam,McQueen,M,n/a,Left Winger,n/a,n/a,2.0,29 years 199 days,England,361.0
2017/18,39500.0,James Morrison,James,Morrison,M,n/a,Midfielder,West Bromwich Albion,WBA,2.0,38 years 90 days,Scotland,361.0
2017/18,303005.0,Jamie Murphy,Jamie,Murphy,F,7.0,Left Winger,n/a,n/a,2.0,34 years 361 days,Scotland,361.0
2017/18,281834.0,Lukas Nmecha,Lukas,Nmecha,F,10.0,Forward,n/a,n/a,2.0,25 years 253 days,Germany,361.0
2017/18,324030.0,Emerson,Emerson,Palmieri dos Santos,D,33.0,Left Full Back,n/a,n/a,2.0,30 years 20 days,Italy,361.0
2017/18,342058.0,Declan Rice,Declan,Rice,M,41.0,Centre Central Midfielder,n/a,n/a,2.0,25 years 222 days,England,361.0
